name	address	city	state	zip	url
HARRY'S ROADHOUSE	96 B Old Las Vegas Hwy	Santa Fe	NM	87507	https://www.dinersdriveinsdiveslocations.com/harrys-roadhouse-new-mexico.html
SOPHIA'S PLACE	6313 4th St N.W.	Albuquerque	NM	87107	https://www.dinersdriveinsdiveslocations.com/sophias-place-new-mexico.html
TUNE-UP CAFE	1115 Hickox St	Santa Fe	NM	87501	https://www.dinersdriveinsdiveslocations.com/tune-up-cafe-new-mexico.html
STANDARD DINER	320 Central Ave. SE	Albuquerque	NM	87102	https://www.dinersdriveinsdiveslocations.com/standard-diner-new-mexico.html
CECILIA'S CAFE	230 Sixth St. SW	Albuquerque	NM	87102	https://www.dinersdriveinsdiveslocations.com/cecilias-cafe-new-mexico.html
BERT'S BURGER BOWL	235 N Guadalupe St.	Santa Fe	NM	87501	https://www.dinersdriveinsdiveslocations.com/berts-burger-bowl-new-mexico.html
BACKROAD PIZZA	1807 2nd St.	Santa Fe	NM	87505	https://www.dinersdriveinsdiveslocations.com/backroad-pizza-new-mexico.html
ZIA DINER & ANGEL FOOD CATERING	326 S Guadalupe Street	Santa Fe	NM	87501	https://www.dinersdriveinsdiveslocations.com/zia-diner-angel-food-catering-new-mexico.html
CASA CHIMAYO	409 W Water St	Santa Fe	NM	87501	https://www.dinersdriveinsdiveslocations.com/casa-chimayo-restaurant-new-mexico.html
TORINO'S @ HOME	7600 Jefferson St	Albuquerque	NM	87109	https://www.dinersdriveinsdiveslocations.com/torinos-at-home-new-mexico.html
BOCADILLO'S	1609 Indian School Rd NW	Albuquerque	NM	87104	https://www.dinersdriveinsdiveslocations.com/bocadillos-new-mexico.html
JAMBO CAFE	2010 Cerrillos Rd	Santa Fe	NM	87505	https://www.dinersdriveinsdiveslocations.com/jambo-cafe-new-mexico.html
GOLDEN CROWN PANADERIA	1103 Mountain Rd NW	Albuquerque	NM	87102	https://www.dinersdriveinsdiveslocations.com/golden-crown-panaderia-new-mexico.html
BACK STREET BISTRO	513 Camino De Los Marquez	Santa Fe	NM	87505	https://www.dinersdriveinsdiveslocations.com/back-street-bistro-new-mexico.html
NEXUS BREWERY	4730 Pan American Fwy	Albuquerque	NM	87109	https://www.dinersdriveinsdiveslocations.com/nexus-brewery-new-mexico.html
THE CUBE BBQ	1520 Central Ave SE	Albuquerque	NM	87106	https://www.dinersdriveinsdiveslocations.com/the-cube-new-mexico.html
ARABLE	7 Ave Vista Grande B-6	Santa Fe	NM	87508	https://www.dinersdriveinsdiveslocations.com/arable-new-mexico.html
THE BEESTRO	66 E San Francisco St Suite 21	Santa Fe	NM	87501	https://www.dinersdriveinsdiveslocations.com/the-beestro-new-mexico.html
JOSEPH'S CULINARY PUB	428 Agua Fria St	Santa Fe	NM	87501	https://www.dinersdriveinsdiveslocations.com/josephs-culinary-pub-new-mexico.html
PAPER DOSA	551 W Cordova Rd	Santa Fe	NM	87505	https://www.dinersdriveinsdiveslocations.com/paper-dosa-new-mexico.html
DR. FIELD GOODS KITCHEN	2860 Cerrillos Rd	Santa Fe	NM	87507	https://www.dinersdriveinsdiveslocations.com/dr-field-goods-kitchen-new-mexico.html
ROWLEY FARMHOUSE ALES	1405 Maclovia St	Santa Fe	NM	87505	https://www.dinersdriveinsdiveslocations.com/rowley-farmhouse-ales-new-mexico.html
FRANK'S FAMOUS CHICKEN AND WAFFLES	400 Washington St SE	Albuquerque	NM	87108	https://www.dinersdriveinsdiveslocations.com/franks-famous-chicken-and-waffles-new-mexico.html
RED ROCK DELI	2414 San Mateo Pl NE	Albuquerque	NM	87110	https://www.dinersdriveinsdiveslocations.com/red-rock-deli-new-mexico.html
KITSUNE	524 Romero St NW	Albuquerque	NM	87104	https://www.dinersdriveinsdiveslocations.com/kitsune-new-mexico.html
GUAVA TREE CAFE	118 Richmond Dr NE	Albuquerque	NM	87106	https://www.dinersdriveinsdiveslocations.com/guava-tree-cafe-new-mexico.html
THE ACRE	4410 Wyoming Blvd NE	Albuquerque	NM	87111	https://www.dinersdriveinsdiveslocations.com/the-acre-new-mexico.html
CODA BAKERY	230 Louisiana Blvd SE C	Albuquerque	NM	87108	https://www.dinersdriveinsdiveslocations.com/coda-bakery-new-mexico.html
RANCHOS PLAZA GRILL	8 Ranchos Plz	Taos	NM	87557	https://www.dinersdriveinsdiveslocations.com/ranchos-plaza-grill-new-mexico.html
ANTONIO'S THE TASTE OF MEXICO	1379 Paseo Del Pueblo Sur	Taos	NM	87571	https://www.dinersdriveinsdiveslocations.com/antonios-the-taste-of-mexico-new-mexico.html
GUTIZ	812B Paseo Del Pueblo Norte	Taos	NM	87571	https://www.dinersdriveinsdiveslocations.com/gutiz-new-mexico.html
DONABE ASIAN KITCHEN	133 Paseo Del Pueblo Norte	Taos	NM	87571	https://www.dinersdriveinsdiveslocations.com/donabe-asian-kitchen-new-mexico.html
ALY'S TAOS EATS	498 NM-150	Arroyo Seco	NM	87514	https://www.dinersdriveinsdiveslocations.com/alys-taos-eats-new-mexico.html
ACEQ	498 NM-150	Arroyo Seco	NM	87514	https://www.dinersdriveinsdiveslocations.com/aceq-new-mexico.html
EVEREADY DINER	4189 Albany Post Rd. Route 9 N.	Hyde Park	NY	12538	https://www.dinersdriveinsdiveslocations.com/eveready-diner-new-york.html
MO GRIDDER'S BBQ	565 Hunt's Point Ave.	Bronx	NY	10474	https://www.dinersdriveinsdiveslocations.com/mo-gridders-bbq-new-york.html
GROVER'S BAR & GRILL	9160 Transit Road	East Amherst	NY	14051	https://www.dinersdriveinsdiveslocations.com/grovers-bar-grill-new-york.html
LAKE EFFECT DINER	3165 Main St	Buffalo	NY	14214	https://www.dinersdriveinsdiveslocations.com/lake-effect-diner-new-york.html
PIZZA JUNCTION	1269 Erie Avenue	North Tonawanda	NY	14120	https://www.dinersdriveinsdiveslocations.com/pizza-junction-new-york.html
BLACKTHORN RESTAURANT & PUB	2134 Seneca Street	Buffalo	NY	14210	https://www.dinersdriveinsdiveslocations.com/blackthorn-restaurant-and-pub-new-york.html
SOPHIA RESTAURANT	749 Military Road	Buffalo	NY	14216	https://www.dinersdriveinsdiveslocations.com/sophia-restaurant-new-york.html
EARL'S DRIVE-IN	12139 Olean Rd. at Rt 16	Chaffee	NY	14030	https://www.dinersdriveinsdiveslocations.com/earls-drive-in-new-york.html
MULBERRY ITALIAN RISTORANTE	64 Jackson Ave.	Lackawanna	NY	14218	https://www.dinersdriveinsdiveslocations.com/mulberry-italian-ristorante-new-york.html
SAGE GENERAL STORE	24-20 Jackson Ave.	Long Island City	NY	11101	https://www.dinersdriveinsdiveslocations.com/sage-general-store-new-york.html
EVA'S EUROPEAN SWEETS	1305 Milton Ave	Syracuse	NY	13204	https://www.dinersdriveinsdiveslocations.com/evas-european-sweets-new-york.html
THE PIT STOP RESTAURANT	1706 Sunrise Hwy	Merrick	NY	11566	https://www.dinersdriveinsdiveslocations.com/the-pit-stop-restaurant-new-york.html
BEN'S BEST DELI	96-40 Queens Boulevard	Rego Park	NY	11374	https://www.dinersdriveinsdiveslocations.com/bens-best-deli-new-york.html
HILDEBRANDT'S	84 Hillside Ave.	Williston Park	NY	11596	https://www.dinersdriveinsdiveslocations.com/hildebrandts-new-york.html
THE SPARROW TAVERN	24-01 29th St	Astoria	NY	11102	https://www.dinersdriveinsdiveslocations.com/the-sparrow-tavern-new-york.html
TORTILLERIA NIXTAMAL	10405 47th Ave.	Corona	NY	11368	https://www.dinersdriveinsdiveslocations.com/tortilleria-nixtamal-new-york.html
MAMA's FOOD SHOP	200 E. Third St.	New York	NY	10009	https://www.dinersdriveinsdiveslocations.com/mamas-food-shop-new-york.html
THE REDHEAD	349 E. 13th St.	New York	NY	10003	https://www.dinersdriveinsdiveslocations.com/the-redhead-new-york.html
RINCON CRIOLLO	40-09 Junction Blvd.	Corona-Queens	NY	11368	https://www.dinersdriveinsdiveslocations.com/rincon-criollo-new-york.html
JOHN'S OF 12TH STREET	302 E. 12th St.	New York	NY	10003	https://www.dinersdriveinsdiveslocations.com/johns-of-12th-street-new-york.html
SIDECAR	560 Fifth Ave.	Brooklyn	NY	11215	https://www.dinersdriveinsdiveslocations.com/sidecar-new-york.html
DEFONTE'S SANDWICH SHOP	379 Columbia St.	Brooklyn	NY	11231	https://www.dinersdriveinsdiveslocations.com/defontes-sandwich-shop-new-york.html
GAZALA'S PLACE	709 9th Ave.	New York	NY	10036	https://www.dinersdriveinsdiveslocations.com/gazalas-place-new-york.html
KITTY HOYNES	301 West Fayette St.	Syracuse	NY	13202	https://www.dinersdriveinsdiveslocations.com/kitty-hoynes-new-york.html
BYBLOS MEDITERRANEAN CAFE	223 N Clinton St	Syracuse	NY	13202	https://www.dinersdriveinsdiveslocations.com/byblos-mediterranean-cafe-new-york.html
PASTABILITIES	311 S. Franklin St.	Syracuse	NY	13201	https://www.dinersdriveinsdiveslocations.com/pastabilities-new-york.html
FUNK 'N WAFFLES	727 S Crouse Ave	Syracuse	NY	13210	https://www.dinersdriveinsdiveslocations.com/funk-n-waffles-new-york.html
THE SMOKE JOINT	87 S. Elliot Place	Brooklyn	NY	11217	https://www.dinersdriveinsdiveslocations.com/the-smoke-joint-new-york.html
JIMMY'S DINER	577 Union Ave	Brooklyn	NY	11211	https://www.dinersdriveinsdiveslocations.com/jimmys-diner-new-york.html
EMPIRE BREWING COMPANY	120 Walton St	Syracuse	NY	13202	https://www.dinersdriveinsdiveslocations.com/empire-brewing-company-new-york.html
PIES 'N' THIGHS	166 S. 4th St.	Brooklyn	NY	11211	https://www.dinersdriveinsdiveslocations.com/pies-n-thighs-new-york.html
BLACK TREE	131 Orchard St	New York	NY	10002	https://www.dinersdriveinsdiveslocations.com/black-tree-new-york.html
QUEENS COMFORT	4009 30th Ave	Astoria	NY	11103	https://www.dinersdriveinsdiveslocations.com/queens-comfort-new-york.html
BRINDLE ROOM	277 E 10th St	New York	NY	10009	https://www.dinersdriveinsdiveslocations.com/brindle-room-new-york.html
BUN-KER VIETNAMESE	46-63 Metropolitan Ave	Ridgewood	NY	11385	https://www.dinersdriveinsdiveslocations.com/bunker-vietnamese-new-york.html
DON ANTONIO BY STARITA	309 W 50th St	New York	NY	10019	https://www.dinersdriveinsdiveslocations.com/don-antonio-by-starita-new-york.html
DUCKS EATERY	351 E 12th St	New York	NY	10003	https://www.dinersdriveinsdiveslocations.com/ducks-eatery-new-york.html
RINCONCITO SALVADORENO	20 Broad St	Port Chester	NY	10573	https://www.dinersdriveinsdiveslocations.com/rinconcito-salvadoreno-new-yorkk.html
THE PENGUIN	1921 Commonwealth Ave.	Charlotte	NC	28205	https://www.dinersdriveinsdiveslocations.com/the-penguin-north-carolina.html
BAR-B-Q KING DRIVE-IN	2900 Wilkinson Blvd.	Charlotte	NC	28208	https://www.dinersdriveinsdiveslocations.com/barbecue-king-drive-in-north-carolina.html
SOUTH 21 DRIVE-IN	3101 E. Independence Blvd.	Charlotte	NC	28205	https://www.dinersdriveinsdiveslocations.com/south-21-drive-in-north-carolina.html
DISH	1220 Thomas Ave.	Charlotte	NC	28205	https://www.dinersdriveinsdiveslocations.com/dish-north-carolina.html
LANDMARK DINER	4429 Central Ave.	Charlotte	NC	28205	https://www.dinersdriveinsdiveslocations.com/landmark-diner-north-carolina.html
CABO FISH TACO	3201 North Davidson St.	Charlotte	NC		https://www.dinersdriveinsdiveslocations.com/cabo-fish-taco-north-carolina.html
JAKE'S GOOD EATS	12721 Albemarle Rd.	Charlotte	NC	28227	https://www.dinersdriveinsdiveslocations.com/jakes-good-eats-north-carolina.html
OUTER BANKS BREWING STATION	600 South Croatan Hwy	Kill Devils Hill	NC	27948	https://www.dinersdriveinsdiveslocations.com/outer-banks-brewing-station-north-carolina.html
THE BRINE AND BOTTLE	7531 S. Virginia Dare Trail	Nags Head	NC	27959	https://www.dinersdriveinsdiveslocations.com/the-brine-and-bottle-north-carolina.html
COASTAL CRAVINGS	1209 Duck Rd	Duck	NC	27949	https://www.dinersdriveinsdiveslocations.com/coastal-cravings-north-carolina.html
ORTEGAZ' SOUTHWESTERN GRILL	201 Sir Walter Raleigh Street	Manteo	NC	27954	https://www.dinersdriveinsdiveslocations.com/ortegaz-southwestern-grill-north-carolina.html
THE WEEPING RADISH	6810 Caratoke Hwy	Grandy	NC	27939	https://www.dinersdriveinsdiveslocations.com/weeping-radish-farm-brewery-north-carolina.html
BLACK PELICAN	3848 Virginia Dare Trl	Kitty Hawk	NC	27949	https://www.dinersdriveinsdiveslocations.com/black-pelican-north-carolina.html
TORTUGAS LIE SHELLFISH BAR & GRILL	3014 S Virginia Dare Trl	Nags Head	NC	27959	https://www.dinersdriveinsdiveslocations.com/tortugas-lie-shellfish-bar-and-grill-north-carolina.html
PINKY'S WESTSIDE GRILL	1600 W.Morehead St.	Charlotte	NC	28208	https://www.dinersdriveinsdiveslocations.com/pinkys-westside-grill-north-carolina.html
PIT ROAD BAR & GRILL	2330 Tipton Dr Suite 100	Charlotte	NC	28206	https://www.dinersdriveinsdiveslocations.com/pit-road-bar-grill-north-carolina.html
THE TIN KITCHEN	525 N Tryon St	Charlotte	NC	28202	https://www.dinersdriveinsdiveslocations.com/the-tin-kitchen-food-truck-north-carolina.html
KRAZY FISH	2501 Central Ave	Charlotte	NC	28205	https://www.dinersdriveinsdiveslocations.com/krazy-fish-north-carolina.html
300 EAST	300 East Blvd	Charlotte	NC	28203	https://www.dinersdriveinsdiveslocations.com/300-east-north-carolina.html
INTERMEZZO PIZZERIA	1427 E 10th St	Charlotte	NC	28204	https://www.dinersdriveinsdiveslocations.com/cafe-intermezzo-north-carolina.html
MERT'S HEART & SOUL	214 N College St	Charlotte	NC	28202	https://www.dinersdriveinsdiveslocations.com/merts-heart-soul-north-carolina.html
JJ'S RED HOTS	1514 East Blvd	Charlotte	NC	28203	https://www.dinersdriveinsdiveslocations.com/jjs-red-hots-north-carolina.html
PAPI QUESO FOOD TRUCK	Third Ward	Charlotte	NC	28202	https://www.dinersdriveinsdiveslocations.com/papi-queso-food-truck-north-carolina.html
BANG BANG BURGERS	2001 E 7th St D	Charlotte	NC	28204	https://www.dinersdriveinsdiveslocations.com/bang-bang-burgers-north-carolina.html
THE IMPROPER PIG	110 S Sharon Amity Rd	Charlotte	NC	28211	https://www.dinersdriveinsdiveslocations.com/the-improper-pig-north-carolina.html
HEIST BREWERY	2909 N Davidson St #200	Charlotte	NC	28205	https://www.dinersdriveinsdiveslocations.com/heist-brewery-north-carolina.html
SALUD BEER SHOP	3306 N Davidson	Charlotte	NC	28205	https://www.dinersdriveinsdiveslocations.com/salud-beer-shop-north-carolina.html
FORK N CORK	122 Market St	Wilmington	NC	28401	https://www.dinersdriveinsdiveslocations.com/fork-n-cork-north-carolina.html
COPPER PENNY	109 Chestnut St	Wilmington	NC	28402	https://www.dinersdriveinsdiveslocations.com/copper-penny-north-carolina.html
CEVICHE'S	7210 Wrightsville Ave	Wilmington	NC	28403	https://www.dinersdriveinsdiveslocations.com/ceviches-north-carolina.html
SWEET N SAVORY	1611 Pavilion Pl	Wilmington	NC	28403	https://www.dinersdriveinsdiveslocations.com/sweet-n-savory-cafe-north-carolina.html
SOMETHING FISHY	3436 S College Rd	Wilmington	NC	28412	https://www.dinersdriveinsdiveslocations.com/something-fishy-north-carolina.html
CAST IRON KITCHEN	8024 Market St unit 6	Wilmington	NC	28411	https://www.dinersdriveinsdiveslocations.com/cast-iron-kitchen-north-carolina.html
AMOS MOSQUITO'S	703 E Fort Macon Rd	Atlantic Beach	NC	28512	https://www.dinersdriveinsdiveslocations.com/amos-mosquitos-north-carolina.html
FLOYD'S 1921 RESTAURANT BAR AND CATERING	400 Bridges St	Morehead City	NC	28557	https://www.dinersdriveinsdiveslocations.com/floyds-1921-restaurant-bar-catering-north-carolina.html
SHEPARD BARBECUE	7801 Emerald Dr	Emerald Isle	NC	28594	https://www.dinersdriveinsdiveslocations.com/shepard-barbecue-north-carolina.html
BLACKBIRD WOODFIRE	206 Broadway N	Fargo	ND	58102	https://www.dinersdriveinsdiveslocations.com/blackbird-woodfire-north-dakota.html
POUNDS	612 1st Ave N	Fargo	ND	58102	https://www.dinersdriveinsdiveslocations.com/pounds-north-dakota.html
NICHOLE'S FINE PASTRY AND CAFE	13 8th St S	Fargo	ND	58103	https://www.dinersdriveinsdiveslocations.com/nicholes-fine-pastry-cafe-north-dakota.html
PASSAGE TO INDIA	855 45th St S a3	Fargo	ND	58103	https://www.dinersdriveinsdiveslocations.com/passage-to-india-north-dakota.html
LUCKY'S CAFE	777 Starkweather Ave.	Cleveland	OH	44113	https://www.dinersdriveinsdiveslocations.com/luckys-cafe-ohio.html
PARKVIEW NITECLUB	1261 West 58th Street	Cleveland	OH	44102	https://www.dinersdriveinsdiveslocations.com/parkview-niteclub-ohio.html
GERACI'S RESTAURANT	2266 Warrensville Center Rd	Cleveland	OH	44118	https://www.dinersdriveinsdiveslocations.com/geracis-restaurant-ohio.html
STERLE'S SLOVENIAN COUNTRY HOUSE	1401 East 55th Street	Cleveland	OH	44103	https://www.dinersdriveinsdiveslocations.com/sterles-slovenian-country-house-ohio.html
MELT BAR & GRILLED	14718 Detroit Ave.	Lakewood	OH	44107	https://www.dinersdriveinsdiveslocations.com/melt-bar-grilled-ohio.html
MOMOCHO	1835 Fulton Rd.	Cleveland	OH	44113	https://www.dinersdriveinsdiveslocations.com/momocho-ohio.html
TERRY'S TURF CLUB	4618 Eastern Ave	Cincinnati	OH	45226	https://www.dinersdriveinsdiveslocations.com/terrys-turf-club-ohio.html
BLUE ASH CHILI RESTAURANT	9565 Kenwood Rd.	Cincinnati	OH	45242	https://www.dinersdriveinsdiveslocations.com/blue-ash-chili-restaurant-ohio.html
BAKERSFIELD OTR	1213 Vine St	Cincinnati	OH	45202	https://www.dinersdriveinsdiveslocations.com/bakersfield-otr-ohio.html
TASTE OF BELGIUM	1133 Vine Street	Cincinnati	OH	45202	https://www.dinersdriveinsdiveslocations.com/taste-of-belgium-ohio.html
SENATE	1212 Vine St	Cincinnati	OH	45202	https://www.dinersdriveinsdiveslocations.com/senate-ohio.html
ISLAND FRYDAYS	2826 Vine St	Cincinnati	OH	45219	https://www.dinersdriveinsdiveslocations.com/island-frydays-ohio.html
MELT ECLECTIC CAFE	4165 Hamilton Ave	Cincinnati	OH	45223	https://www.dinersdriveinsdiveslocations.com/melt-eclectic-cafe-ohio.html
PHO LANG THANG	114 W Elder St	Cincinnati	OH	45202	https://www.dinersdriveinsdiveslocations.com/pho-lang-thang-ohio.html
LOOPS	1629 Northwest Blvd	Columbus	OH	43212	https://www.dinersdriveinsdiveslocations.com/loops-ohio.html
PIEROGI MOUNTAIN	2216 Summit St	Columbus	OH	43201	https://www.dinersdriveinsdiveslocations.com/pierogi-mountain-ohio.html
ENA'S CARIBBEAN KITCHEN	2444 Cleveland Ave	Columbus	OH	43211	https://www.dinersdriveinsdiveslocations.com/enas-caribbean-kitchen-ohio.html
RAY RAY'S HOG PIT	2619 N High St	Columbus	OH	43202	https://www.dinersdriveinsdiveslocations.com/ray-rays-hog-pit-ohio.html
SWEET CARROT	1417 W 5th Ave	Columbus	OH	43212	https://www.dinersdriveinsdiveslocations.com/sweet-carrot-ohio.html
MOMO GHAR	1265 Morse Road	Columbus	OH	43229	https://www.dinersdriveinsdiveslocations.com/momo-ghar-ohio.html
THE ROWLEY INN	1104 Rowley Ave.	Cleveland	OH	43109	https://www.dinersdriveinsdiveslocations.com/the-rowley-inn-ohio.html
MABEL'S BBQ	2050 E 4th St	Cleveland	OH	43115	https://www.dinersdriveinsdiveslocations.com/mabels-bbq-ohio.html
MASON'S CREAMERY	4401 Bridge Av	Cleveland	OH	43113	https://www.dinersdriveinsdiveslocations.com/masons-creamery-ohio.html
FAT CATS	2061 W 10th St	Cleveland	OH	43113	https://www.dinersdriveinsdiveslocations.com/fat-cats-ohio.html
ASTORIA CAFE AND MARKET	5417 Detroit Ave	Cleveland	OH	44102	https://www.dinersdriveinsdiveslocations.com/astoria-cafe-market-ohio.html
GOOD COMPANY	1200 W 76th St	Cleveland	OH	44102	https://www.dinersdriveinsdiveslocations.com/good-company-ohio.html
THE GOVERNOR	231 Main St	Milford	OH	45150	https://www.dinersdriveinsdiveslocations.com/the-governor-ohio.html
LUCIUS Q	1131 Broadway	Cincinnati	OH	45202	https://www.dinersdriveinsdiveslocations.com/lucius-q-ohio.html
SCHOOLHOUSE	8031 Glendale Milford Rd	Camp Dennison	OH	45111	https://www.dinersdriveinsdiveslocations.com/schoolhouse-ohio.html
KIKI COLLEGE HILL	5932 Hamilton Ave	Cincinnati	OH	45224	https://www.dinersdriveinsdiveslocations.com/kiki-college-hill-ohio.html
CITRUS AND SAGO	1004 Delta Ave	Cincinnati	OH	45208	https://www.dinersdriveinsdiveslocations.com/citrus-sago-ohio.html
ERROR	ERROR	ERROR	ERROR	ERROR	ERROR
THE ROCK CAFE	114 W. Main St.	Stroud	OK	74079	https://www.dinersdriveinsdiveslocations.com/the-rock-cafe-oklahoma.html
CLANTON'S CAFE	319 E. Illinois Ave.	Vinita	OK	74301	https://www.dinersdriveinsdiveslocations.com/clantons-cafe-oklahoma.html
MAMA E'S WINGS & WAFFLES	3838 Springlake Dr	Oklahoma City	OK	73111	https://www.dinersdriveinsdiveslocations.com/mama-es-oklahoma.html
LEO'S BBQ	3631 N. Kelley Ave.	Oklahoma City	OK	73111	https://www.dinersdriveinsdiveslocations.com/leos-bbq-oklahoma.html
NIC'S GRILL	1201 N. Pennsylvania Avenue	Oklahoma City	OK	73107	https://www.dinersdriveinsdiveslocations.com/nics-grill-oklahoma.html
EISCHEN'S BAR & GRILL	108 2nd South St.	Okarche	OK	73762	https://www.dinersdriveinsdiveslocations.com/eischens-bar-grill-oklahoma.html
CATTLEMEN'S STEAKHOUSE	1309 S Agnew	Oklahoma City	OK	73108	https://www.dinersdriveinsdiveslocations.com/cattlemens-steakhouse-oklahoma.html
THE DINER	213 E Main St.	Norman	OK	73069	https://www.dinersdriveinsdiveslocations.com/the-diner-oklahoma.html
INGRID'S KITCHEN	3701 North Youngs Blvd.	Oklahoma City	OK	73112	https://www.dinersdriveinsdiveslocations.com/ingrids-kitchen-oklahoma.html
FLORENCE'S	1437 NE 23rd St	Oklahoma City	OK	73111	https://www.dinersdriveinsdiveslocations.com/florences-oklahoma.html
THE SAUCESS SICILIAN	1807 N Classen Blvd	Oklahoma City	OK	73106	https://www.dinersdriveinsdiveslocations.com/the-saucee-sicilian-oklahoma.html
